GalaxyName           IDSN          RA               DEC      z      TU        taum   etaum    taul   etaul    zmetm   ezmetm   zmetl  ezmetl    mfor   emfor    mact   emact    vsys          evsys   sigma  esigma      x1     ex1       c      ec      mu      emu   S
 1237657192518648349   19764          6.476668      1.191815  0.4055   8.9822    0.681   0.001   0.278   0.001   1.409   0.000   1.662   0.003  10.950   0.000  10.840   0.000      4.10     84.88    157.40      0.00   2.710   1.500   0.140   0.080  41.820   0.390  1
 1237666408436335154   21885        346.113525      0.318324  0.4061   8.9774    8.656   0.000   8.519   0.000   1.141   0.000   0.740   0.000  11.620   0.000  11.380   0.000    -19.62     87.35    214.90      0.00   0.440   1.430  -0.080   0.100  42.000   0.420  1
 1237667171851043310   19668        356.936646     -0.628284  0.4071   8.9694    1.106   0.000   0.718   0.000   2.489   0.000   2.166   0.000  10.770   0.000  10.640   0.000      7.35     95.57    190.10      0.00   1.700   0.740  -0.090   0.050  41.810   0.240  1
 1237663462604997493   7802         345.575897      0.729097  0.4076   8.9655    7.707   0.000   5.749   0.000   0.793   0.000   1.089   0.000  11.350   0.000  11.130   0.000      7.59    209.20    170.10      0.00  -0.050   0.930  -0.230   0.060  42.020   0.270  1
 1237663782601556483   8160          33.765022     -1.100582  0.4082   8.9607    2.180   0.000   1.524   0.000   1.764   0.000   2.129   0.000  11.340   0.000  11.190   0.000    -13.43     60.57    267.40      0.00  -0.800   1.220   0.070   0.120  41.250   0.320  1
 1237657192516878694   SN2005hw       2.368635      1.154917  0.4083   8.9599    4.774   0.451   2.903   0.290   1.359   0.025   1.914   0.003  10.110   0.000   9.930   0.000    249.30     86.24    500.00      0.00  -1.130   0.770  -0.090   0.070  41.840   0.210  2
 1237666408460124633   15503         40.404915      0.261184  0.4096   8.9496    3.739   0.008   0.387   0.001   0.745   0.002   1.416   0.001  10.780   0.000  10.620   0.000     11.49    120.70    194.40      0.00  -0.610   0.920   0.160   0.090  41.050   0.320  1
 1237657192516878694   5588           2.368616      1.154844  0.4111   8.9377    5.067   0.000   4.183   0.000   1.794   0.000   1.685   0.000  11.350   0.000  11.150   0.000    -11.91     47.85    185.00      0.00  -0.530   1.000  -0.120   0.080  41.810   0.310  1
 1237666408459338114   4578          38.596596      0.311290  0.4136   8.9180    8.424   0.000   4.608   0.000   1.775   0.000   1.188   0.000  11.740   0.000  11.510   0.000     55.46     63.81    255.80      0.00  -0.460   0.730  -0.170   0.060  41.740   0.270  1
 1237663456702760239   6914         317.239502     -0.780756  0.4143   8.9125    1.676   0.000   0.527   0.000   2.055   0.000   1.581   0.000  10.800   0.000  10.670   0.000    -18.56    101.50    138.40      0.00   0.170   1.190  -0.180   0.070  41.920   0.300  1
 1237663784745370115   19165         25.374231      0.546444  0.4168   8.8928    2.759   0.000   2.686   0.000   1.812   0.000   1.456   0.000  11.490   0.000  11.320   0.000     15.83    249.00    259.50     79.01  -0.940   0.800  -0.190   0.070  41.670   0.290  1
 1237663784740192938   3206          13.577411      0.418162  0.4171   8.8905    0.008   0.000   0.006   0.000   0.906   0.000   0.668   0.000   9.740   0.000   9.730   0.000     -5.32     90.11    153.30      0.00  -0.360   0.780  -0.150   0.060  41.950   0.260  1
 1237663784740258496   3811          13.704551      0.429518  0.4194   8.8725    1.988   0.002   2.049   0.002   2.183   0.000   1.706   0.001  11.030   0.000  10.870   0.000      8.02     55.45    232.10      0.00  -0.930   1.290  -0.130   0.100  41.680   0.340  1
 1237666338651570615   14708         15.314518     -0.464943  0.4194   8.8725    2.661   0.000   3.051   0.000   1.982   0.000   1.608   0.000  11.040   0.000  10.870   0.000    -28.08     50.31    230.50      0.00  -0.570   0.650  -0.170   0.050  41.730   0.260  1
 1237657190906265946   14327          2.345598     -0.190281  0.4208   8.8615    5.181   0.001   2.174   0.001   2.299   0.000   1.950   0.000  11.130   0.000  10.930   0.000     13.55     67.84    179.20      0.00   0.610   1.020  -0.160   0.060  42.170   0.310  1
 1237663785280537066   4035          21.467268      1.047486  0.4277   8.8079    5.304   0.000   4.748   0.000   1.187   0.000   1.036   0.000  11.870   0.000  11.660   0.000     17.96    105.70    162.40     24.02   0.600   0.620  -0.240   0.040  42.120   0.250  1
 1237666408459076015   19559         38.001034      0.227973  0.4300   8.7901    1.257   0.000   1.105   0.000   2.052   0.000   1.820   0.000  11.300   0.000  11.160   0.000      5.17     74.29    280.20      0.00   0.980   1.070   0.000   0.070  41.760   0.310  1
 1237663542612328974   13933        337.265472     -0.563459  0.4343   8.7571    1.528   0.000   1.376   0.000   1.502   0.000   1.191   0.000  11.320   0.000  11.180   0.000      5.82     96.00    232.90      0.00   0.030   0.910  -0.170   0.070  42.060   0.300  1
 1237656971301552813   8793          11.937751     -0.564695  0.4362   8.7425    4.559   0.000   2.561   0.000   1.008   0.000   0.703   0.000  11.420   0.000  11.220   0.000    -25.62     48.23    198.10      0.00   1.120   1.160   0.030   0.070  41.860   0.340  1
 1237663783136133534   14522         28.528711     -0.725651  0.4381   8.7280    0.578   0.000   0.340   0.000   2.083   0.000   1.872   0.000  10.920   0.000  10.820   0.000      4.28     74.69    135.50      0.00  -0.440   0.810  -0.150   0.060  42.000   0.300  1
 1237657071157641931   4547          24.084497      0.313806  0.4412   8.7044    5.657   0.043   2.111   0.028   1.187   0.001   0.889   0.007  11.250   0.000  11.040   0.000    -10.34     87.15    138.60      0.00  -0.100   0.970  -0.130   0.090  41.730   0.310  1
 1237666339727213059   19557         19.735334      0.276258  0.4448   8.6771    3.870   0.000   2.440   0.000   1.566   0.000   1.361   0.000  11.290   0.000  11.110   0.000     21.34     43.21    250.30      0.00  -1.800   1.140  -0.100   0.460  41.750   1.330  1
 1237663478723182798   16831        336.227539     -0.384482  0.4462   8.6665    6.000   0.133   5.585   0.147   1.563   0.022   0.975   0.005  11.950   0.010  11.730   0.010     -1.31    128.80    293.10      0.00  -2.740   1.140  -0.180   0.240  41.580   0.730  1
 1237678617401885539   15549        323.510742      0.634158  0.4488   8.6469    3.744   0.000   1.622   0.000   1.933   0.000   1.247   0.000  11.620   0.000  11.450   0.000     -8.05   1401.00    242.80      0.00   1.280   0.760  -0.080   0.050  42.070   0.280  1
 1237649927028015417   SN1995az      70.139958     -5.501000  0.4500   8.6378    3.460   0.333   0.633   0.174   1.894   0.033   1.270   0.002   9.500   0.000   9.330   0.000    -65.18     53.91    104.70      0.00  -0.060   0.750  -0.210   0.140  42.400   0.510  2
 1237663784751137075   SN1999ff      38.476625      0.548778  0.4550   8.6004    1.433   0.190   1.196   0.181   0.646   0.035   0.592   0.001   9.750   0.000   9.610   0.000   -305.70    116.50    183.30      0.00  -1.440   0.680   0.000   0.070  42.320   0.230  2
 1237663458852209232   13731        321.790222      0.978885  0.4587   8.5728    3.257   0.000   2.925   0.000   1.769   0.000   1.357   0.000  11.020   0.000  10.840   0.000      1.27     49.84    304.40      0.00   1.820   1.840  -0.060   0.100  42.300   0.440  1
 1237678622234050898   SN1995ar      15.335042      4.309389  0.4650   8.5262    3.400   0.328   2.439   0.250   1.588   0.040   1.892   0.003  10.050   0.000   9.880   0.000    -11.96   2686.00    394.00     10.17   0.420   0.720   0.380   0.190  41.830   0.600  2
 1237663784202732000   19104         12.158870      0.141311  0.4683   8.5019    1.098   0.000   1.065   0.000   1.872   0.000   1.784   0.000  11.210   0.000  11.080   0.000      4.81     37.37    249.20      0.00   2.560   2.560   0.060   0.100  42.120   0.630  1
 1237657190914392705   20273         21.053900     -0.023137  0.4690   8.4968    2.859   0.000   2.319   0.000   1.941   0.000   1.506   0.000  11.060   0.000  10.880   0.000     13.52     42.53    207.30      0.00   0.230   1.100  -0.100   0.070  42.020   0.330  1
 1237663784213021607   14863         35.744698      0.182929  0.4738   8.4617    3.957   0.000   1.026   0.000   0.939   0.000   1.808   0.000  11.520   0.000  11.340   0.000    -70.93     62.81    226.80      0.00  -2.740   1.130  -0.280   0.100  42.480   0.390  1
 1237663784193556966   14046        351.191833      0.183317  0.4743   8.4580    4.031   0.000   2.623   0.000   1.496   0.000   0.975   0.000  11.380   0.000  11.200   0.000     -8.94     65.21    229.00      0.00  -1.970   1.520  -0.040   0.120  41.690   0.450  1
 1237663784194539882   14844        353.415192      0.176528  0.4749   8.4537    5.813   0.000   4.293   0.000   2.050   0.000   1.010   0.000  11.750   0.000  11.530   0.000     33.81     83.56    301.20     94.03   0.290   1.980   0.110   0.140  42.000   0.530  1
 1237663783654261521   17955        345.738586     -0.350012  0.4834   8.3921    7.279   0.000   2.489   0.000   1.881   0.000   0.939   0.000  11.770   0.000  11.550   0.000     15.87     86.64    209.00      0.00  -0.120   0.630  -0.270   0.050  41.770   0.270  1
 1237678622234051119   SN1995as      15.397083      4.437444  0.4980   8.2880    3.072   0.300   0.710   0.174   1.926   0.045   0.571   0.001  10.260   0.000  10.090   0.000    -56.17    300.80    198.30     71.82   0.260   1.390   0.000   0.200  42.980   0.640  2
 1237656238472823520    6683        327.214233      0.612511  0.5090   8.2108    7.534   0.000   5.829   0.002   1.934   0.000   0.981   0.000  11.610   0.000  11.380   0.000    -21.46     57.44    280.80      0.00   1.160   2.210  -0.090   0.090  42.340   0.530  1
 1237663785281127112   15795         22.891630      0.924292  0.5098   8.2052    7.596   0.000   6.835   0.000   2.183   0.000   1.379   0.000  11.680   0.000  11.450   0.000      8.92     69.32    376.10      0.00   1.880   1.340  -0.160   0.070  42.560   0.370  1
 827945                05D2og       150.148636      2.127935  0.6163   7.5114    0.309   0.000   0.168   0.000   2.112   0.000   1.282   0.000   9.600   0.000   9.520   0.000   -341.50    186.00    146.20      0.00  -1.040   0.110  -0.280   0.010  43.470   0.160  3
 823980                06D2hh       150.287292      2.136736  0.6230   7.4707    0.076   0.000   0.066   0.000   0.005   0.000   0.005   0.000   9.520   0.000   9.470   0.000   -296.80    152.70    335.90      0.01   0.020   0.370  -0.060   0.020  42.970   0.180  3
 819616                05D2ec       149.858871      2.013342  0.6420   7.3572    0.060   0.000   0.059   0.000   0.005   0.000   0.005   0.000   9.490   0.000   9.450   0.000    222.80    353.90    243.50     82.42  -0.200   0.220   0.250   0.040  42.100   0.210  3
 839364                06D2hd       150.029968      2.533085  0.6974   7.0409    0.815   0.000   0.569   0.000   2.491   0.000   1.893   0.000  10.500   0.000  10.380   0.000   -246.10   8027.00    193.40     45.37  -0.950   0.170  -0.060   0.010  43.140   0.170  3
 830963                05D2oe       150.254837      2.351397  0.7260   6.8857    1.510   0.001   0.665   0.000   2.470   0.000   1.659   0.000  10.680   0.000  10.540   0.000   -358.70    240.90    307.80     17.81   0.540   0.000  -0.050   0.000  43.410   0.150  3
 832462                05D2dj       149.972412      2.438152  0.7300   6.8644    1.245   0.000   0.507   0.000   2.400   0.000   1.525   0.000  10.250   0.000  10.120   0.000     17.90    305.80    186.00      0.00  -1.340   0.350  -0.050   0.020  43.410   0.200  3
 817281                04D2dg       150.370392      2.119761  0.7323   6.8522    1.403   0.000   0.657   0.000   2.480   0.000   1.891   0.000  10.440   0.000  10.310   0.000    -49.15     63.04    275.40      0.00  -1.050   1.220   0.100   0.100  42.970   0.600  3
 840691                05D2fq       149.785538      2.602475  0.7329   6.8490    0.543   0.000   0.255   0.000   2.247   0.000   1.041   0.000  10.050   0.000   9.950   0.000   -252.80     40.73    191.70      0.00   0.290   0.360   0.180   0.030  42.550   0.200  3
 830997                05D2lz       150.249298      2.308590  0.7641   6.6869    0.121   0.000   0.025   0.000   2.182   0.000   1.974   0.000   8.520   0.000   8.470   0.000    109.60    121.00     59.72      0.00  -1.230   0.280   0.100   0.030  42.650   0.190  3
 812575                07D2ah       149.992462      1.888968  0.7816   6.5986    0.172   0.000   0.076   0.000   2.460   0.000   2.357   0.000   9.320   0.000   9.250   0.000    -28.91    182.40    258.60     16.42   0.480   0.340   0.170   0.020  42.730   0.190  3
 817513                06D2cy       150.321045      2.029634  0.7867   6.5732    1.430   0.000   0.508   0.000   2.474   0.000   1.962   0.000  10.370   0.000  10.240   0.000   -277.60    175.80    172.70     78.62  -1.600   0.490   0.130   0.040  42.520   0.220  3
 816420                05D2cu       150.514984      1.979939  0.8403   6.3151    0.284   0.000   0.122   0.000   1.753   0.000   0.924   0.000   9.820   0.000   9.750   0.000    -80.27    150.10    115.80     24.87   0.450   0.570  -0.040   0.050  44.590   0.280  3
 826831                07D2cw       149.708481      2.292191  0.8425   6.3048    0.726   0.000   0.445   0.000   2.421   0.000   1.494   0.000  10.250   0.000  10.140   0.000   -166.10    332.80    265.80      0.10  -1.620   0.450  -0.050   0.040  43.860   0.240  3
 826277                05D2fi       149.820053      2.238700  0.8889   6.0944    0.002   0.000   0.003   0.000   0.269   0.000   0.983   0.000   9.050   0.000   9.050   0.000   -107.70    308.90    206.90      0.00   1.350   0.870   0.070   0.060  43.990   0.310  3
 824296                05D2nx       150.216980      2.271750  0.8922   6.0799    4.473   0.000   0.748   0.000   0.927   0.000   0.478   0.000  10.080   0.000   9.890   0.000     -5.50    160.30    563.80     77.21   0.390   0.320  -0.110   0.020  43.560   0.180  3
 832735                05D2nc       149.916458      2.381079  0.8926   6.0781    0.364   0.000   0.181   0.000   1.137   0.000   1.290   0.000   9.700   0.000   9.620   0.000   -456.70     79.92    214.60      0.00  -0.070   0.600   0.020   0.060  44.060   0.290  3
 812702                06D2ji       149.962128      1.864879  0.8856   6.1090    0.312   0.000   0.060   0.000   2.273   0.000   2.202   0.000   9.260   0.000   9.180   0.000   -575.20     79.49    802.00      0.00  -1.240   0.600   0.150   0.050  42.890   0.280  3
 823997                05D2ay       150.284424      2.129675  0.9200   5.9594    0.003   0.000   0.003   0.000   0.200   0.000   0.200   0.000   9.480   0.000   9.480   0.000   -350.40   1210.00    304.20      0.00  -1.220   0.590   0.110   0.070  43.120   0.320  3
 832409                05D2cd       149.983292      2.317133  0.9338   5.9010    0.883   0.000   0.658   0.000   2.478   0.000   1.906   0.000  10.310   0.000  10.190   0.000   -220.00     63.22    313.90     46.35  -0.910   0.550  -0.060   0.030  43.930   0.230  3
 95955+0.2190          05D2cd_      149.983261      2.317195  0.9343   5.8989    2.341   0.000   1.404   0.002   2.353   0.001   1.510   0.001  11.830   0.000  11.670   0.000     67.41     36.32    500.00      0.00  -0.910   0.550  -0.060   0.030  43.930   0.230  3
 813464                06D2jv       149.779175      1.793289  0.9718   5.7448    0.071   0.000   0.053   0.000   0.075   0.000   0.443   0.000   9.220   0.000   9.170   0.000   -284.30    141.70    145.90      0.00   0.350   0.700   0.000   0.060  44.480   0.290  3
